                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                0.63214,                0.31216,                0.97541,                0.85202,                0.86364,                0.80595,                0.71054,                0.57222,                 1.3262,                0.92006,               0.005347,               0.005347,               0.005347
                    144,                0.63782,                0.31513,                0.97875,                0.85246,                0.86467,                 0.8071,                0.71614,                0.56071,                 1.2756,                0.91673,               0.005314,               0.005314,               0.005314
                    145,                0.63934,                0.31502,                0.98047,                 0.8524,                0.86217,                0.80908,                0.71554,                0.56501,                  1.294,                0.91815,               0.005281,               0.005281,               0.005281
                    146,                0.62795,                0.30926,                0.97562,                0.85102,                0.86307,                0.81009,                0.71483,                0.56968,                   1.35,                0.92108,               0.005248,               0.005248,               0.005248
                    147,                0.63502,                0.31439,                0.98461,                0.85326,                0.86298,                0.81002,                0.71285,                0.56768,                  1.313,                0.92063,               0.005215,               0.005215,               0.005215
                    148,                0.64804,                0.31849,                0.98886,                 0.8512,                0.86499,                0.81064,                 0.7159,                 0.5619,                 1.3232,                0.91316,               0.005182,               0.005182,               0.005182
                    149,                0.62874,                0.31092,                0.97522,                 0.8487,                0.86582,                0.80972,                0.71421,                0.56351,                 1.4598,                0.91789,               0.005149,               0.005149,               0.005149
                    150,                0.63309,                0.31148,                0.98236,                0.85034,                0.86558,                0.80758,                0.71519,                0.56747,                 1.2522,                0.91975,               0.005116,               0.005116,               0.005116
                    151,                0.63161,                0.30873,                0.98099,                 0.8489,                0.86672,                 0.8062,                0.71373,                0.55958,                 1.2307,                0.91472,               0.005083,               0.005083,               0.005083
                    152,                0.63021,                0.30961,                0.97603,                0.85136,                0.86672,                0.80626,                0.71355,                 0.5593,                 1.2378,                0.91289,                0.00505,                0.00505,                0.00505
                    153,                0.61897,                0.31062,                0.96662,                 0.8505,                0.86541,                0.81238,                0.71988,                0.55568,                 1.2224,                0.91539,               0.005017,               0.005017,               0.005017
                    154,                0.62417,                0.31144,                0.97843,                0.84984,                0.86487,                0.81163,                 0.7211,                0.55196,                 1.2508,                 0.9148,               0.004984,               0.004984,               0.004984
                    155,                0.62178,                0.30714,                0.96703,                0.84865,                0.86212,                 0.8116,                0.72124,                0.54636,                 1.2832,                0.91292,               0.004951,               0.004951,               0.004951
                    156,                0.62289,                0.31002,                0.97999,                0.84873,                 0.8624,                0.81024,                0.72117,                0.54796,                 1.2744,                0.91233,               0.004918,               0.004918,               0.004918
                    157,                0.60938,                0.30394,                0.96988,                0.85112,                0.86031,                0.80996,                 0.7199,                0.54971,                 1.2989,                0.91294,               0.004885,               0.004885,               0.004885
                    158,                0.61136,                0.30336,                0.96525,                0.85231,                0.86031,                0.81466,                0.72636,                0.54352,                 1.3108,                0.90907,               0.004852,               0.004852,               0.004852
                    159,                0.62635,                0.31025,                0.97632,                0.85183,                 0.8601,                0.81429,                0.72585,                0.54719,                 1.2771,                0.91098,               0.004819,               0.004819,               0.004819
